album_name,album_id,release_date,total_tracks,track_name,track_id,duration_min,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,1991-09-24,19,Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,4.4051,,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307,4
Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,1991-09-24,19,Naked in the Rain,6xid2NOIS1aqviPPe67OqF,4.426,,0.588,0.897,5,-10.838,0,0.0429,1.36e-05,0.039,0.101,0.841,116.213,audio_features,6xid2NOIS1aqviPPe67OqF,spotify:track:6xid2NOIS1aqviPPe67OqF,https://api.spotify.com/v1/tracks/6xid2NOIS1aqviPPe67OqF,https://api.spotify.com/v1/audio-analysis/6xid2NOIS1aqviPPe67OqF,265560,4
Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,1991-09-24,19,Apache Rose Peacock,3p3BfV7NeWCAHx9tSwsJEQ,4.702216666666667,,0.712,0.723,9,-10.141,1,0.0578,0.00308,5.91e-06,0.0664,0.857,91.88,audio_features,3p3BfV7NeWCAHx9tSwsJEQ,spotify:track:3p3BfV7NeWCAHx9tSwsJEQ,https://api.spotify.com/v1/tracks/3p3BfV7NeWCAHx9tSwsJEQ,https://api.spotify.com/v1/audio-analysis/3p3BfV7NeWCAHx9tSwsJEQ,282133,4
Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,1991-09-24,19,The Greeting Song,5HYKskVhty99c7Txyydwmp,3.2251,,0.459,0.962,2,-10.653,1,0.0485,0.00218,0.0503,0.188,0.307,134.139,audio_features,5HYKskVhty99c7Txyydwmp,spotify:track:5HYKskVhty99c7Txyydwmp,https://api.spotify.com/v1/tracks/5HYKskVhty99c7Txyydwmp,https://api.spotify.com/v1/audio-analysis/5HYKskVhty99c7Txyydwmp,193507,4
Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,1991-09-24,19,My Lovely Man,402sXCQikR6VV2x2265Jsm,4.6511,,0.602,0.75,11,-10.877,0,0.0483,9.09e-05,0.00148,0.28,0.738,113.917,audio_features,402sXCQikR6VV2x2265Jsm,spotify:track:402sXCQikR6VV2x2265Jsm,https://api.spotify.com/v1/tracks/402sXCQikR6VV2x2265Jsm,https://api.spotify.com/v1/audio-analysis/402sXCQikR6VV2x2265Jsm,279067,4
Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,1991-09-24,19,Sir Psycho Sexy,1J5ZXurCRQdFHWfOiFt12x,8.2771,,0.581,0.7,4,-10.664,1,0.0595,0.00141,0.00404,0.267,0.521,154.98,audio_features,1J5ZXurCRQdFHWfOiFt12x,spotify:track:1J5ZXurCRQdFHWfOiFt12x,https://api.spotify.com/v1/tracks/1J5ZXurCRQdFHWfOiFt12x,https://api.spotify.com/v1/audio-analysis/1J5ZXurCRQdFHWfOiFt12x,496627,4
Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,1991-09-24,19,They're Red Hot,1jQ0EZPAY3HpBRgUev6X1Q,1.1973333333333334,,0.562,0.995,7,-12.704,1,0.159,0.00553,0.000223,0.136,0.0392,152.108,audio_features,1jQ0EZPAY3HpBRgUev6X1Q,spotify:track:1jQ0EZPAY3HpBRgUev6X1Q,https://api.spotify.com/v1/tracks/1jQ0EZPAY3HpBRgUev6X1Q,https://api.spotify.com/v1/audio-analysis/1jQ0EZPAY3HpBRgUev6X1Q,71840,4
Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,1991-09-24,19,Little Miss Lover - 2006 Remaster,1CNDe1BS7dKfUsYb5vm5rO,2.6425,,0.585,0.98,1,-2.79,1,0.12,0.000271,2.49e-05,0.0273,0.47,94.775,audio_features,1CNDe1BS7dKfUsYb5vm5rO,spotify:track:1CNDe1BS7dKfUsYb5vm5rO,https://api.spotify.com/v1/tracks/1CNDe1BS7dKfUsYb5vm5rO,https://api.spotify.com/v1/audio-analysis/1CNDe1BS7dKfUsYb5vm5rO,158550,4
Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,1991-09-24,19,Castles Made of Sand - 2006 Remaster,7mUNyl16vX2OrKqMAuZJF9,3.3114833333333333,,0.543,0.582,11,-8.055,1,0.058,0.141,0.000224,0.0929,0.6,150.459,audio_features,7mUNyl16vX2OrKqMAuZJF9,spotify:track:7mUNyl16vX2OrKqMAuZJF9,https://api.spotify.com/v1/tracks/7mUNyl16vX2OrKqMAuZJF9,https://api.spotify.com/v1/audio-analysis/7mUNyl16vX2OrKqMAuZJF9,198689,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,The Power of Equality,4Zp35RIATJCwHAKEhtiSb0,4.058883333333333,,0.603,0.877,1,-12.828,1,0.0474,0.00277,0.0604,0.171,0.881,102.673,audio_features,4Zp35RIATJCwHAKEhtiSb0,spotify:track:4Zp35RIATJCwHAKEhtiSb0,https://api.spotify.com/v1/tracks/4Zp35RIATJCwHAKEhtiSb0,https://api.spotify.com/v1/audio-analysis/4Zp35RIATJCwHAKEhtiSb0,243533,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,If You Have to Ask,5guVvrqQlZVTnHky6gxVOP,3.61155,,0.709,0.738,7,-12.019,1,0.048,0.00236,0.795,0.073,0.671,96.24,audio_features,5guVvrqQlZVTnHky6gxVOP,spotify:track:5guVvrqQlZVTnHky6gxVOP,https://api.spotify.com/v1/tracks/5guVvrqQlZVTnHky6gxVOP,https://api.spotify.com/v1/audio-analysis/5guVvrqQlZVTnHky6gxVOP,216693,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,Breaking the Girl,6Va1qwqV4lEvbOyPqodbth,4.922883333333333,,0.348,0.686,8,-12.748,0,0.0319,0.0233,0.00256,0.145,0.635,178.466,audio_features,6Va1qwqV4lEvbOyPqodbth,spotify:track:6Va1qwqV4lEvbOyPqodbth,https://api.spotify.com/v1/tracks/6Va1qwqV4lEvbOyPqodbth,https://api.spotify.com/v1/audio-analysis/6Va1qwqV4lEvbOyPqodbth,295373,3
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,Funky Monks,47INZai2CsZtzBQAIqLmof,5.388883333333333,,0.567,0.659,0,-10.635,1,0.0499,0.00168,0.00158,0.0513,0.61,90.519,audio_features,47INZai2CsZtzBQAIqLmof,spotify:track:47INZai2CsZtzBQAIqLmof,https://api.spotify.com/v1/tracks/47INZai2CsZtzBQAIqLmof,https://api.spotify.com/v1/audio-analysis/47INZai2CsZtzBQAIqLmof,323333,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,Suck My Kiss,22mLKFanGy1bEb0qWuvMV0,3.6188833333333332,,0.623,0.936,0,-9.955,1,0.0528,0.000617,9.86e-05,0.269,0.705,101.514,audio_features,22mLKFanGy1bEb0qWuvMV0,spotify:track:22mLKFanGy1bEb0qWuvMV0,https://api.spotify.com/v1/tracks/22mLKFanGy1bEb0qWuvMV0,https://api.spotify.com/v1/audio-analysis/22mLKFanGy1bEb0qWuvMV0,217133,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,I Could Have Lied,7Ddg3Hu6DKe4lyxyFLhbeA,4.073333333333333,,0.56,0.209,7,-13.591,1,0.039,0.0132,0.551,0.342,0.407,140.744,audio_features,7Ddg3Hu6DKe4lyxyFLhbeA,spotify:track:7Ddg3Hu6DKe4lyxyFLhbeA,https://api.spotify.com/v1/tracks/7Ddg3Hu6DKe4lyxyFLhbeA,https://api.spotify.com/v1/audio-analysis/7Ddg3Hu6DKe4lyxyFLhbeA,244400,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,Mellowship Slinky in B Major,6N9JEq02Lgc5LMbNshEdfT,3.9993333333333334,,0.652,0.809,6,-11.623,0,0.0762,0.00295,0.00928,0.352,0.773,91.919,audio_features,6N9JEq02Lgc5LMbNshEdfT,spotify:track:6N9JEq02Lgc5LMbNshEdfT,https://api.spotify.com/v1/tracks/6N9JEq02Lgc5LMbNshEdfT,https://api.spotify.com/v1/audio-analysis/6N9JEq02Lgc5LMbNshEdfT,239960,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,The Righteous & the Wicked,0RyfAyHQvWmSuz5FQKEoaR,4.133333333333334,,0.409,0.726,6,-10.601,0,0.0563,0.00184,3.17e-05,0.124,0.715,166.394,audio_features,0RyfAyHQvWmSuz5FQKEoaR,spotify:track:0RyfAyHQvWmSuz5FQKEoaR,https://api.spotify.com/v1/tracks/0RyfAyHQvWmSuz5FQKEoaR,https://api.spotify.com/v1/audio-analysis/0RyfAyHQvWmSuz5FQKEoaR,248000,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,Give It Away,1p9MMNzukuxDBtyrtBAwwI,4.7151,,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,audio_features,1p9MMNzukuxDBtyrtBAwwI,spotify:track:1p9MMNzukuxDBtyrtBAwwI,https://api.spotify.com/v1/tracks/1p9MMNzukuxDBtyrtBAwwI,https://api.spotify.com/v1/audio-analysis/1p9MMNzukuxDBtyrtBAwwI,282907,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,Blood Sugar Sex Magik,3mz4Vh5L2zyyriw01lLOCE,4.519333333333333,,0.63,0.794,9,-10.2,0,0.0921,0.000282,0.429,0.298,0.836,146.574,audio_features,3mz4Vh5L2zyyriw01lLOCE,spotify:track:3mz4Vh5L2zyyriw01lLOCE,https://api.spotify.com/v1/tracks/3mz4Vh5L2zyyriw01lLOCE,https://api.spotify.com/v1/audio-analysis/3mz4Vh5L2zyyriw01lLOCE,271160,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,Under the Bridge,5PclxRY6shIQzSKxxbdZso,4.4051,,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,5PclxRY6shIQzSKxxbdZso,spotify:track:5PclxRY6shIQzSKxxbdZso,https://api.spotify.com/v1/tracks/5PclxRY6shIQzSKxxbdZso,https://api.spotify.com/v1/audio-analysis/5PclxRY6shIQzSKxxbdZso,264307,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,Naked in the Rain,6oQJj3CBb2mx3asDHM6U4t,4.426,,0.588,0.897,5,-10.838,0,0.0429,1.36e-05,0.039,0.101,0.841,116.213,audio_features,6oQJj3CBb2mx3asDHM6U4t,spotify:track:6oQJj3CBb2mx3asDHM6U4t,https://api.spotify.com/v1/tracks/6oQJj3CBb2mx3asDHM6U4t,https://api.spotify.com/v1/audio-analysis/6oQJj3CBb2mx3asDHM6U4t,265560,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,Apache Rose Peacock,523HruoIx6BPW8JhZ6La3o,4.702216666666667,,0.712,0.723,9,-10.141,1,0.0578,0.00308,5.91e-06,0.0664,0.857,91.88,audio_features,523HruoIx6BPW8JhZ6La3o,spotify:track:523HruoIx6BPW8JhZ6La3o,https://api.spotify.com/v1/tracks/523HruoIx6BPW8JhZ6La3o,https://api.spotify.com/v1/audio-analysis/523HruoIx6BPW8JhZ6La3o,282133,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,The Greeting Song,7G3d1rttNC54yaHiQfEO7p,3.2251,,0.459,0.962,2,-10.653,1,0.0485,0.00218,0.0503,0.188,0.307,134.139,audio_features,7G3d1rttNC54yaHiQfEO7p,spotify:track:7G3d1rttNC54yaHiQfEO7p,https://api.spotify.com/v1/tracks/7G3d1rttNC54yaHiQfEO7p,https://api.spotify.com/v1/audio-analysis/7G3d1rttNC54yaHiQfEO7p,193507,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,My Lovely Man,6AojtE1obBPnKl9kV3wput,4.6511,,0.602,0.75,11,-10.877,0,0.0483,9.09e-05,0.00148,0.28,0.738,113.917,audio_features,6AojtE1obBPnKl9kV3wput,spotify:track:6AojtE1obBPnKl9kV3wput,https://api.spotify.com/v1/tracks/6AojtE1obBPnKl9kV3wput,https://api.spotify.com/v1/audio-analysis/6AojtE1obBPnKl9kV3wput,279067,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,Sir Psycho Sexy,43c2iyzDbIGBEaJWQIxnWa,8.2771,,0.581,0.7,4,-10.664,1,0.0595,0.00141,0.00404,0.267,0.521,154.98,audio_features,43c2iyzDbIGBEaJWQIxnWa,spotify:track:43c2iyzDbIGBEaJWQIxnWa,https://api.spotify.com/v1/tracks/43c2iyzDbIGBEaJWQIxnWa,https://api.spotify.com/v1/audio-analysis/43c2iyzDbIGBEaJWQIxnWa,496627,4
Blood Sugar Sex Magik,1DCI2yWmV4UI7Aga71yx9B,1991-09-24,17,They're Red Hot,3XACvSZ9dlhsV5tjrv7v1j,1.1973333333333334,,0.562,0.995,7,-12.704,1,0.159,0.00553,0.000223,0.136,0.0392,152.108,audio_features,3XACvSZ9dlhsV5tjrv7v1j,spotify:track:3XACvSZ9dlhsV5tjrv7v1j,https://api.spotify.com/v1/tracks/3XACvSZ9dlhsV5tjrv7v1j,https://api.spotify.com/v1/audio-analysis/3XACvSZ9dlhsV5tjrv7v1j,71840,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Good Time Boys - Remastered 2003,4vlP4c41JzB5P8OxDF1PIf,5.028,,0.454,0.973,11,-2.884,0,0.139,0.0096,3.46e-06,0.0911,0.563,93.914,audio_features,4vlP4c41JzB5P8OxDF1PIf,spotify:track:4vlP4c41JzB5P8OxDF1PIf,https://api.spotify.com/v1/tracks/4vlP4c41JzB5P8OxDF1PIf,https://api.spotify.com/v1/audio-analysis/4vlP4c41JzB5P8OxDF1PIf,301680,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Higher Ground - Remastered 2003,5arVt2Wg0zbiWwAOZef2Nl,3.36755,,0.476,0.979,4,-3.506,0,0.132,0.0014,0.00729,0.0944,0.416,140.404,audio_features,5arVt2Wg0zbiWwAOZef2Nl,spotify:track:5arVt2Wg0zbiWwAOZef2Nl,https://api.spotify.com/v1/tracks/5arVt2Wg0zbiWwAOZef2Nl,https://api.spotify.com/v1/audio-analysis/5arVt2Wg0zbiWwAOZef2Nl,202053,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Subway To Venus - Remastered 2003,2JjM0vE6PADTFb2LXdAzVG,4.417333333333334,,0.62,0.997,11,-3.036,0,0.125,0.0149,2.7e-05,0.327,0.261,122.92,audio_features,2JjM0vE6PADTFb2LXdAzVG,spotify:track:2JjM0vE6PADTFb2LXdAzVG,https://api.spotify.com/v1/tracks/2JjM0vE6PADTFb2LXdAzVG,https://api.spotify.com/v1/audio-analysis/2JjM0vE6PADTFb2LXdAzVG,265040,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Magic Johnson - Remastered 2003,1IIb4sZvpKYLSu2JWF6cQk,2.954,,0.632,0.991,11,-4.048,1,0.191,0.00203,8.06e-05,0.659,0.504,141.979,audio_features,1IIb4sZvpKYLSu2JWF6cQk,spotify:track:1IIb4sZvpKYLSu2JWF6cQk,https://api.spotify.com/v1/tracks/1IIb4sZvpKYLSu2JWF6cQk,https://api.spotify.com/v1/audio-analysis/1IIb4sZvpKYLSu2JWF6cQk,177240,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Nobody Weird Like Me - Remastered 2003,0tp9eoX9x9RZ2STDVarBBs,3.832666666666667,,0.167,0.975,2,-4.279,1,0.216,0.000169,0.0161,0.172,0.0918,199.06,audio_features,0tp9eoX9x9RZ2STDVarBBs,spotify:track:0tp9eoX9x9RZ2STDVarBBs,https://api.spotify.com/v1/tracks/0tp9eoX9x9RZ2STDVarBBs,https://api.spotify.com/v1/audio-analysis/0tp9eoX9x9RZ2STDVarBBs,229960,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Knock Me Down - Remastered 2003,1zZvPumuScWPZKZOCC6yq0,3.7231,,0.56,0.969,0,-3.629,1,0.054,0.00246,2.78e-06,0.214,0.585,123.954,audio_features,1zZvPumuScWPZKZOCC6yq0,spotify:track:1zZvPumuScWPZKZOCC6yq0,https://api.spotify.com/v1/tracks/1zZvPumuScWPZKZOCC6yq0,https://api.spotify.com/v1/audio-analysis/1zZvPumuScWPZKZOCC6yq0,223387,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Taste The Pain - Remastered 2003,1XsSqqBnLrjEAeU1gbOegK,4.532216666666667,,0.641,0.828,11,-5.412,0,0.0722,0.0864,8.85e-06,0.246,0.776,104.714,audio_features,1XsSqqBnLrjEAeU1gbOegK,spotify:track:1XsSqqBnLrjEAeU1gbOegK,https://api.spotify.com/v1/tracks/1XsSqqBnLrjEAeU1gbOegK,https://api.spotify.com/v1/audio-analysis/1XsSqqBnLrjEAeU1gbOegK,271933,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Stone Cold Bush - Remastered 2003,6vmvgfFCAUFyAiFLkg6FXr,3.098,,0.384,0.968,8,-3.601,1,0.124,0.000187,1.07e-05,0.308,0.449,134.502,audio_features,6vmvgfFCAUFyAiFLkg6FXr,spotify:track:6vmvgfFCAUFyAiFLkg6FXr,https://api.spotify.com/v1/tracks/6vmvgfFCAUFyAiFLkg6FXr,https://api.spotify.com/v1/audio-analysis/6vmvgfFCAUFyAiFLkg6FXr,185880,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Fire - Remastered 2003,0QDpQtdHwPvL0dpQWEVAMr,2.0633333333333335,,0.44,0.986,11,-1.795,0,0.145,0.00482,0.0,0.295,0.263,105.607,audio_features,0QDpQtdHwPvL0dpQWEVAMr,spotify:track:0QDpQtdHwPvL0dpQWEVAMr,https://api.spotify.com/v1/tracks/0QDpQtdHwPvL0dpQWEVAMr,https://api.spotify.com/v1/audio-analysis/0QDpQtdHwPvL0dpQWEVAMr,123800,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Pretty Little Ditty - Remastered 2003,0VNgwKioO0om8n9R3oBoIj,3.1302166666666666,,0.396,0.657,7,-7.691,1,0.0311,0.026,0.907,0.133,0.245,100.177,audio_features,0VNgwKioO0om8n9R3oBoIj,spotify:track:0VNgwKioO0om8n9R3oBoIj,https://api.spotify.com/v1/tracks/0VNgwKioO0om8n9R3oBoIj,https://api.spotify.com/v1/audio-analysis/0VNgwKioO0om8n9R3oBoIj,187813,3
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Punk Rock Classic - Remastered 2003,3gBkSJavNTJbLFdEOJILEQ,1.7786666666666666,,0.44,0.995,9,-1.795,1,0.141,0.00825,1.62e-06,0.462,0.268,142.809,audio_features,3gBkSJavNTJbLFdEOJILEQ,spotify:track:3gBkSJavNTJbLFdEOJILEQ,https://api.spotify.com/v1/tracks/3gBkSJavNTJbLFdEOJILEQ,https://api.spotify.com/v1/audio-analysis/3gBkSJavNTJbLFdEOJILEQ,106720,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Sexy Mexican Maid - Remastered 2003,6cvDm4TzE9Rartsazd63S5,3.3682166666666666,,0.537,0.949,2,-4.871,1,0.16,0.00591,0.000898,0.105,0.564,88.601,audio_features,6cvDm4TzE9Rartsazd63S5,spotify:track:6cvDm4TzE9Rartsazd63S5,https://api.spotify.com/v1/tracks/6cvDm4TzE9Rartsazd63S5,https://api.spotify.com/v1/audio-analysis/6cvDm4TzE9Rartsazd63S5,202093,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,"Johnny, Kick A Hole In The Sky - Remastered 2003",6vIf6kXGafCa6bBgXVSvnN,5.348433333333333,,0.644,0.997,11,-2.723,0,0.0991,0.00629,0.0,0.159,0.168,120.088,audio_features,6vIf6kXGafCa6bBgXVSvnN,spotify:track:6vIf6kXGafCa6bBgXVSvnN,https://api.spotify.com/v1/tracks/6vIf6kXGafCa6bBgXVSvnN,https://api.spotify.com/v1/audio-analysis/6vIf6kXGafCa6bBgXVSvnN,320907,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Song That Made Us What We Are Today - Demo,1AULmzSiIcyG0OVYKWYOEw,12.936666666666667,,0.383,0.899,0,-5.129,1,0.0547,1.4e-05,0.829,0.417,0.782,166.408,audio_features,1AULmzSiIcyG0OVYKWYOEw,spotify:track:1AULmzSiIcyG0OVYKWYOEw,https://api.spotify.com/v1/tracks/1AULmzSiIcyG0OVYKWYOEw,https://api.spotify.com/v1/audio-analysis/1AULmzSiIcyG0OVYKWYOEw,776200,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Knock Me Down - Original Long Version,04gJ8tbd8psGJDZVxneeJp,4.734216666666667,,0.465,0.972,11,-4.157,0,0.108,0.000464,1.54e-05,0.115,0.27,124.339,audio_features,04gJ8tbd8psGJDZVxneeJp,spotify:track:04gJ8tbd8psGJDZVxneeJp,https://api.spotify.com/v1/tracks/04gJ8tbd8psGJDZVxneeJp,https://api.spotify.com/v1/audio-analysis/04gJ8tbd8psGJDZVxneeJp,284053,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Sexy Mexican Maid - Original Long Version,79yiCXZMM7IMRtxdnxIjBy,3.994,,0.51,0.96,4,-5.421,0,0.123,0.00271,0.029,0.148,0.749,87.99,audio_features,79yiCXZMM7IMRtxdnxIjBy,spotify:track:79yiCXZMM7IMRtxdnxIjBy,https://api.spotify.com/v1/tracks/79yiCXZMM7IMRtxdnxIjBy,https://api.spotify.com/v1/audio-analysis/79yiCXZMM7IMRtxdnxIjBy,239640,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Salute To Kareem - Demo,0n4bHaoY7pL4k1QjCaFSNJ,3.4,,0.456,0.956,1,-5.147,1,0.108,0.000152,0.87,0.0614,0.55,154.191,audio_features,0n4bHaoY7pL4k1QjCaFSNJ,spotify:track:0n4bHaoY7pL4k1QjCaFSNJ,https://api.spotify.com/v1/tracks/0n4bHaoY7pL4k1QjCaFSNJ,https://api.spotify.com/v1/audio-analysis/0n4bHaoY7pL4k1QjCaFSNJ,204000,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Castles Made Of Sand - Live,5P4vDbebYpjfzUmZISXc65,3.3324333333333334,,0.285,0.642,0,-6.593,1,0.0423,0.407,0.419,0.349,0.495,76.34,audio_features,5P4vDbebYpjfzUmZISXc65,spotify:track:5P4vDbebYpjfzUmZISXc65,https://api.spotify.com/v1/tracks/5P4vDbebYpjfzUmZISXc65,https://api.spotify.com/v1/audio-analysis/5P4vDbebYpjfzUmZISXc65,199947,4
Mother's Milk,1oOkcBu5bgkUzZTvKD1m8z,1989-08-16,19,Crosstown Traffic - Live,10beXBczat8RoaOAA4zlFJ,2.8857666666666666,,0.395,0.995,5,-3.532,1,0.166,0.0237,0.00219,0.903,0.226,133.433,audio_features,10beXBczat8RoaOAA4zlFJ,spotify:track:10beXBczat8RoaOAA4zlFJ,https://api.spotify.com/v1/tracks/10beXBczat8RoaOAA4zlFJ,https://api.spotify.com/v1/audio-analysis/10beXBczat8RoaOAA4zlFJ,173147,4
The Uplift Mofo Party Plan,3rHJQrfEcBeSaLPuLwKR6F,1987,12,Fight Like A Brave,6NeRpRTcFftvt3j1vF4Pcw,3.896,,0.719,0.936,5,-3.936,1,0.0969,0.00524,5.05e-05,0.36,0.276,103.655,audio_features,6NeRpRTcFftvt3j1vF4Pcw,spotify:track:6NeRpRTcFftvt3j1vF4Pcw,https://api.spotify.com/v1/tracks/6NeRpRTcFftvt3j1vF4Pcw,https://api.spotify.com/v1/audio-analysis/6NeRpRTcFftvt3j1vF4Pcw,233760,4
The Uplift Mofo Party Plan,3rHJQrfEcBeSaLPuLwKR6F,1987,12,Funky Crime,6vrWWPP4qBDfxn5zRSZJ3d,3.0162166666666668,,0.71,0.866,6,-4.049,0,0.127,0.0436,4.06e-05,0.0364,0.528,91.223,audio_features,6vrWWPP4qBDfxn5zRSZJ3d,spotify:track:6vrWWPP4qBDfxn5zRSZJ3d,https://api.spotify.com/v1/tracks/6vrWWPP4qBDfxn5zRSZJ3d,https://api.spotify.com/v1/audio-analysis/6vrWWPP4qBDfxn5zRSZJ3d,180973,4
The Uplift Mofo Party Plan,3rHJQrfEcBeSaLPuLwKR6F,1987,12,Me And My Friends,3eiIQPGp6biDu91bKgAEzg,3.1522166666666664,,0.58,0.996,2,-2.291,1,0.127,0.0193,6.87e-06,0.268,0.202,100.46,audio_features,3eiIQPGp6biDu91bKgAEzg,spotify:track:3eiIQPGp6biDu91bKgAEzg,https://api.spotify.com/v1/tracks/3eiIQPGp6biDu91bKgAEzg,https://api.spotify.com/v1/audio-analysis/3eiIQPGp6biDu91bKgAEzg,189133,4
The Uplift Mofo Party Plan,3rHJQrfEcBeSaLPuLwKR6F,1987,12,Backwoods,3cWEHEBIJzikXa9xPzMQkC,3.1371,,0.578,0.957,10,-5.0,0,0.0988,0.00555,0.000294,0.318,0.468,111.074,audio_features,3cWEHEBIJzikXa9xPzMQkC,spotify:track:3cWEHEBIJzikXa9xPzMQkC,https://api.spotify.com/v1/tracks/3cWEHEBIJzikXa9xPzMQkC,https://api.spotify.com/v1/audio-analysis/3cWEHEBIJzikXa9xPzMQkC,188227,4
The Uplift Mofo Party Plan,3rHJQrfEcBeSaLPuLwKR6F,1987,12,Skinny Sweaty Man,1UMV04lFJagdJVWetpb5A8,1.2811,,0.613,0.955,11,-2.856,0,0.25,0.0187,0.0,0.0827,0.588,141.988,audio_features,1UMV04lFJagdJVWetpb5A8,spotify:track:1UMV04lFJagdJVWetpb5A8,https://api.spotify.com/v1/tracks/1UMV04lFJagdJVWetpb5A8,https://api.spotify.com/v1/audio-analysis/1UMV04lFJagdJVWetpb5A8,76867,4
The Uplift Mofo Party Plan,3rHJQrfEcBeSaLPuLwKR6F,1987,12,Behind The Sun,2OCr6iAGslZkjuk8VTpAbe,4.682216666666666,,0.583,0.873,1,-4.954,0,0.0445,1.67e-05,0.00377,0.186,0.276,93.437,audio_features,2OCr6iAGslZkjuk8VTpAbe,spotify:track:2OCr6iAGslZkjuk8VTpAbe,https://api.spotify.com/v1/tracks/2OCr6iAGslZkjuk8VTpAbe,https://api.spotify.com/v1/audio-analysis/2OCr6iAGslZkjuk8VTpAbe,280933,4
